"","GROUP","ONTOLOGY","UP_DOWN","ONT_DESCRIPTION","Disease","EA_VALUE","GROUP_1","GROUP_2","sample","ANCESTORS","first_ancestor","first_ancestor_name"
"3857","oral.Control.control_vs_oral.CU.debut","GO:0019516","UP","biological_process","CU",0.00346077417064422,"control","CU.debut","ORAL","GO:0006082, GO:0008152, GO:0006089, GO:0044237, GO:1901615, GO:0009987, GO:0043436, GO:0044281, GO:0019752, GO:0071704, GO:0032787","GO:0008152","metabolic process"
"3858","oral.Control.control_vs_oral.CU.debut","GO:0019808","DOWN","molecular_function","CU",0.00486553606182997,"control","CU.debut","ORAL","GO:0043176, GO:0005488","GO:0005488","binding"
"3859","oral.Control.control_vs_oral.CU.debut","GO:0019829","UP","molecular_function","CU",0.00212189427258886,"control","CU.debut","ORAL","GO:0015399, GO:0042626, GO:0055085, GO:0022857, GO:0022804, GO:0034220, GO:0015075, GO:0022853, GO:0008324, GO:0006810, GO:0005215, GO:0009987, GO:0006811, GO:0006812, GO:0051179, GO:0051234, GO:0140657, GO:0098655","GO:0005215","transporter activity"
"3860","oral.Control.control_vs_oral.CU.debut","GO:0022857","DOWN","molecular_function","CU",0,"control","CU.debut","ORAL","GO:0055085, GO:0051234, GO:0051179, GO:0006810, GO:0005215, GO:0009987","GO:0051179","localization"
"3861","oral.Control.control_vs_oral.CU.debut","GO:0022857","UP","molecular_function","CU",2.35008061677533e-07,"control","CU.debut","ORAL","GO:0055085, GO:0051234, GO:0051179, GO:0006810, GO:0005215, GO:0009987","GO:0051179","localization"
"3862","oral.Control.control_vs_oral.CU.debut","GO:0022904","UP","biological_process","CU",0.00346077417064422,"control","CU.debut","ORAL","GO:0006091, GO:0015980, GO:0008152, GO:0045333, GO:0022900, GO:0044237, GO:0009987","GO:0008152","metabolic process"
"3863","oral.Control.control_vs_oral.CU.debut","GO:0030145","DOWN","molecular_function","CU",0.000961909331207258,"control","CU.debut","ORAL","GO:0046914, GO:0046872, GO:0043167, GO:0036094, GO:0043169, GO:0005488","GO:0005488","binding"
"3864","oral.Control.control_vs_oral.CU.debut","GO:0030894","DOWN","cellular_component","CU",0.00242806426613242,"control","CU.debut","ORAL","GO:0005657, GO:0043229, GO:0032993, GO:0043232, GO:0032991, GO:0005694, GO:0043226, GO:0110165, GO:0005622, GO:0043228","GO:0032991","protein-containing complex"
"3865","oral.Control.control_vs_oral.CU.debut","GO:0031234","UP","cellular_component","CU",0.00447145062898572,"control","CU.debut","ORAL","GO:0098562, GO:0098552, GO:0016020, GO:0019898, GO:0110165, GO:0019897, GO:0005886, GO:0009898, GO:0071944","GO:0110165","cellular anatomical entity"
"3866","oral.Control.control_vs_oral.CU.debut","GO:0031515","UP","cellular_component","CU",0.00737596441790376,"control","CU.debut","ORAL","GO:0043527, GO:1902494, GO:1990234, GO:0034708, GO:0032991, GO:0110165, GO:0005622","GO:0032991","protein-containing complex"
"3867","oral.Control.control_vs_oral.CU.debut","GO:0031522","DOWN","cellular_component","CU",3.83499860344019e-05,"control","CU.debut","ORAL","GO:0140535, GO:0032991","GO:0032991","protein-containing complex"
"3868","oral.Control.control_vs_oral.CU.debut","GO:0031522","UP","cellular_component","CU",0.000622159978356573,"control","CU.debut","ORAL","GO:0140535, GO:0032991","GO:0032991","protein-containing complex"
"3869","oral.Control.control_vs_oral.CU.debut","GO:0032153","DOWN","cellular_component","CU",2.63816607993636e-06,"control","CU.debut","ORAL","GO:0110165","GO:0110165","cellular anatomical entity"
"3870","oral.Control.control_vs_oral.CU.debut","GO:0033573","DOWN","cellular_component","CU",0.000771405813718544,"control","CU.debut","ORAL","GO:1902494, GO:1905862, GO:1902495, GO:0110165, GO:0005886, GO:1990351, GO:0098796, GO:1990204, GO:0098797, GO:0016020, GO:0032991, GO:0071944","GO:0110165","cellular anatomical entity"
"3871","oral.Control.control_vs_oral.CU.debut","GO:0033925","UP","molecular_function","CU",8.35811953776577e-05,"control","CU.debut","ORAL","GO:0003824, GO:0004553, GO:0016798, GO:0016787","GO:0003824","catalytic activity"
"3872","oral.Control.control_vs_oral.CU.debut","GO:0034335","DOWN","molecular_function","CU",0.000140916748657962,"control","CU.debut","ORAL","GO:0008094, GO:0140097, GO:0140657, GO:0003824, GO:0003916, GO:0003918, GO:0140640, GO:0016853","GO:0140657","ATP-dependent activity"
"3873","oral.Control.control_vs_oral.CU.debut","GO:0034451","UP","cellular_component","CU",0.00679643482416265,"control","CU.debut","ORAL","GO:0043229, GO:0005813, GO:0015630, GO:0005856, GO:0005815, GO:0043232, GO:0043226, GO:0110165, GO:0043228, GO:0005622","GO:0110165","cellular anatomical entity"
"3874","oral.Control.control_vs_oral.CU.debut","GO:0035861","UP","cellular_component","CU",0.0042906976683571,"control","CU.debut","ORAL","GO:0090734, GO:0043229, GO:0043232, GO:0005694, GO:0110165, GO:0043226, GO:0005622, GO:0043228","GO:0110165","cellular anatomical entity"
"3875","oral.Control.control_vs_oral.CU.debut","GO:0042026","DOWN","biological_process","CU",0.000586872990736923,"control","CU.debut","ORAL","GO:0019538, GO:0008152, GO:1901576, GO:1901564, GO:0009059, GO:0009058, GO:0044238, GO:0044249, GO:0006457, GO:0044237, GO:0009987, GO:0043170, GO:0006807, GO:0010467, GO:0051604, GO:0071704","GO:0008152","metabolic process"
"3876","oral.Control.control_vs_oral.CU.debut","GO:0042597","DOWN","cellular_component","CU",2.63230214901252e-08,"control","CU.debut","ORAL","GO:0110165","GO:0110165","cellular anatomical entity"
"3877","oral.Control.control_vs_oral.CU.debut","GO:0042777","UP","biological_process","CU",0.00266280445588995,"control","CU.debut","ORAL","GO:0009152, GO:0019637, GO:0009150, GO:0006163, GO:0009199, GO:0006164, GO:0044238, GO:0044237, GO:0009117, GO:0044281, GO:0015986, GO:0009165, GO:0008152, GO:0009201, GO:0044249, GO:0006139, GO:0009206, GO:0009205, GO:0006725, GO:0006807, GO:0046034, GO:0034654, GO:0046390, GO:0019438, GO:1901360, GO:1901362, GO:0009259, GO:1901564, GO:1901566, GO:0009058, GO:0046483, GO:0018130, GO:0072521, GO:0072522, GO:0034641, GO:0009141, GO:1901293, GO:0009260, GO:0009145, GO:0055086, GO:0009144, GO:0009142, GO:1901576, GO:1901135, GO:1901137, GO:0006793, GO:0006754, GO:0009987, GO:0006796, GO:0006753, GO:0044271, GO:0019693, GO:0090407, GO:0071704","GO:0008152","metabolic process"
"3878","oral.Control.control_vs_oral.CU.debut","GO:0043093","DOWN","biological_process","CU",2.11197807083419e-06,"control","CU.debut","ORAL","GO:0051301, GO:0022402, GO:0022413, GO:0022414, GO:0000910, GO:0009987, GO:0007049, GO:0019954","GO:0022414","reproductive process"
"3879","oral.Control.control_vs_oral.CU.debut","GO:0043190","DOWN","cellular_component","CU",6.65845328891579e-06,"control","CU.debut","ORAL","GO:0098796, GO:0098797, GO:0098533, GO:1902495, GO:0016020, GO:0032991, GO:0110165, GO:1990351, GO:0005886, GO:0071944","GO:0032991","protein-containing complex"
"3880","oral.Control.control_vs_oral.CU.debut","GO:0043190","UP","cellular_component","CU",0.00426585057483456,"control","CU.debut","ORAL","GO:0098796, GO:0098797, GO:0098533, GO:1902495, GO:0016020, GO:0032991, GO:0110165, GO:1990351, GO:0005886, GO:0071944","GO:0032991","protein-containing complex"
"3881","oral.Control.control_vs_oral.CU.debut","GO:0043527","DOWN","cellular_component","CU",0.00242806426613242,"control","CU.debut","ORAL","GO:1902494, GO:1990234, GO:0034708, GO:0032991, GO:0110165, GO:0005622","GO:0032991","protein-containing complex"
"3882","oral.Control.control_vs_oral.CU.debut","GO:0043546","DOWN","molecular_function","CU",0.00183895973702047,"control","CU.debut","ORAL","GO:0097159, GO:0005488","GO:0005488","binding"
"3883","oral.Control.control_vs_oral.CU.debut","GO:0044038","DOWN","biological_process","CU",0.00401157596385887,"control","CU.debut","ORAL","GO:0008152, GO:1901576, GO:0009059, GO:0009058, GO:0044249, GO:0044237, GO:0009987, GO:0042546, GO:0043170, GO:0044085, GO:0071840, GO:0071554, GO:0071704","GO:0008152","metabolic process"
"3884","oral.Control.control_vs_oral.CU.debut","GO:0045095","UP","cellular_component","CU",0.00346077417064422,"control","CU.debut","ORAL","GO:0043229, GO:0099080, GO:0099081, GO:0043232, GO:0005882, GO:0110165, GO:0043226, GO:0043228, GO:0005622, GO:0005856, GO:0045111, GO:0099512, GO:0099513","GO:0110165","cellular anatomical entity"
"3885","oral.Control.control_vs_oral.CU.debut","GO:0045111","UP","cellular_component","CU",0.00230669823085055,"control","CU.debut","ORAL","GO:0043229, GO:0005856, GO:0043232, GO:0110165, GO:0043226, GO:0043228, GO:0005622","GO:0110165","cellular anatomical entity"
"3886","oral.Control.control_vs_oral.CU.debut","GO:0045227","DOWN","biological_process","CU",0.00417159026921701,"control","CU.debut","ORAL","GO:0008152, GO:1901576, GO:0045226, GO:0009059, GO:0046379, GO:0009058, GO:0045229, GO:0044238, GO:0044249, GO:0044237, GO:0009987, GO:0005976, GO:0043170, GO:0005975, GO:0000271, GO:0016051, GO:0045230, GO:0016043, GO:0071840, GO:0071704","GO:0008152","metabolic process"
"3887","oral.Control.control_vs_oral.CU.debut","GO:0046872","DOWN","molecular_function","CU",0.000216950562518485,"control","CU.debut","ORAL","GO:0043167, GO:0036094, GO:0043169, GO:0005488","GO:0005488","binding"
"3888","oral.Control.control_vs_oral.CU.debut","GO:0051301","DOWN","biological_process","CU",1.11981006965422e-05,"control","CU.debut","ORAL","GO:0009987","GO:0009987","cellular process"
"3889","oral.Control.control_vs_oral.CU.debut","GO:0051301","UP","biological_process","CU",0.00325612043415008,"control","CU.debut","ORAL","GO:0009987","GO:0009987","cellular process"
"3890","oral.Control.control_vs_oral.CU.debut","GO:0051701","UP","biological_process","CU",4.17357403274643e-05,"control","CU.debut","ORAL","GO:0044419, GO:0044403","GO:0044419","biological process involved in interspecies interaction between organisms"
"3891","oral.Control.control_vs_oral.CU.debut","GO:0065002","DOWN","biological_process","CU",0.000286725326415769,"control","CU.debut","ORAL","GO:0071806, GO:0071705, GO:0070727, GO:0055085, GO:0046907, GO:0015031, GO:0008104, GO:0110165, GO:0006886, GO:0006810, GO:0009987, GO:0005622, GO:0045184, GO:0051179, GO:0051234, GO:0051641, GO:0033036, GO:0051649, GO:0071702","GO:0110165","cellular anatomical entity"
"3892","oral.Control.control_vs_oral.CU.debut","GO:0070395","UP","biological_process","CU",0.00447145062898572,"control","CU.debut","ORAL","GO:0009273, GO:0006082, GO:0044038, GO:0009059, GO:0009058, GO:0044237, GO:0044281, GO:0043170, GO:0044085, GO:0044283, GO:0016053, GO:0071554, GO:0008152, GO:1901576, GO:1901135, GO:1901137, GO:0044249, GO:0009987, GO:0042546, GO:0070394, GO:0019350, GO:0046374, GO:0071840, GO:0071704","GO:0008152","metabolic process"
"3893","oral.Control.control_vs_oral.CU.debut","GO:0071513","DOWN","cellular_component","CU",0,"control","CU.debut","ORAL","GO:1902494, GO:0005737, GO:0032991, GO:0110165, GO:0005622","GO:0032991","protein-containing complex"
"3894","oral.Control.control_vs_oral.CU.debut","GO:0071555","DOWN","biological_process","CU",5.68250385018448e-12,"control","CU.debut","ORAL","GO:0016043, GO:0071554, GO:0071840, GO:0045229, GO:0009987","GO:0009987","cellular process"
"3895","oral.Control.control_vs_oral.CU.debut","GO:0071705","UP","biological_process","CU",0.00191585053820444,"control","CU.debut","ORAL","GO:0051234, GO:0051179, GO:0006810","GO:0051179","localization"
"3896","oral.Control.control_vs_oral.CU.debut","GO:0097171","UP","biological_process","CU",0.00291603656526857,"control","CU.debut","ORAL","GO:1901360, GO:1901362, GO:0009058, GO:0097170, GO:0044238, GO:0044237, GO:0044281, GO:0046483, GO:0018130, GO:0034641, GO:0055086, GO:0008152, GO:1901576, GO:0009226, GO:1901135, GO:0009225, GO:1901137, GO:0006793, GO:0044249, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0034654, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"3897","oral.Control.control_vs_oral.CU.debut","GO:0097347","DOWN","cellular_component","CU",0,"control","CU.debut","ORAL","GO:0032991","GO:0032991","protein-containing complex"
"3898","oral.Control.control_vs_oral.CU.debut","GO:0098009","DOWN","cellular_component","CU",0.00242806426613242,"control","CU.debut","ORAL","GO:1902494, GO:0043493, GO:0032991","GO:0032991","protein-containing complex"
"3899","oral.Control.control_vs_oral.CU.debut","GO:0098797","DOWN","cellular_component","CU",0.00432218005234576,"control","CU.debut","ORAL","GO:0098796, GO:0016020, GO:0032991, GO:0110165, GO:0005886, GO:0071944","GO:0032991","protein-containing complex"
"3900","oral.Control.control_vs_oral.CU.debut","GO:1902560","UP","cellular_component","CU",0.00295664492459826,"control","CU.debut","ORAL","GO:1902494, GO:1990204, GO:0032991","GO:0032991","protein-containing complex"
"3901","oral.Control.control_vs_oral.CU.debut","GO:1990913","UP","cellular_component","CU",0.000679300401854767,"control","CU.debut","ORAL","GO:0061827, GO:0097524, GO:0016020, GO:0098590, GO:0110165, GO:0005886, GO:0071944","GO:0110165","cellular anatomical entity"
"3902","oral.Control.control_vs_oral.CU.debut","GO:2001295","DOWN","biological_process","CU",0.00228856942449962,"control","CU.debut","ORAL","GO:0009152, GO:0019637, GO:0034030, GO:0009150, GO:0006163, GO:0006164, GO:0034033, GO:0034032, GO:2001293, GO:0044238, GO:0044237, GO:0009117, GO:0006637, GO:0044281, GO:0071616, GO:0009165, GO:0008152, GO:0044249, GO:0006139, GO:0006725, GO:0006807, GO:0034654, GO:0046390, GO:0019438, GO:0043604, GO:0043603, GO:1901360, GO:1901362, GO:0035383, GO:0035384, GO:0009259, GO:1901564, GO:1901566, GO:0009058, GO:0046483, GO:0018130, GO:0072521, GO:0072522, GO:0034641, GO:0033875, GO:1901293, GO:0009260, GO:0006790, GO:0055086, GO:1901576, GO:1901135, GO:1901137, GO:0006793, GO:0009987, GO:0006796, GO:0006753, GO:0044272, GO:0044271, GO:0019693, GO:0090407, GO:0033866, GO:0071704, GO:0033865","GO:0008152","metabolic process"
"3903","oral.Control.control_vs_oral.EC.3.meses","GO:0000162","DOWN","biological_process","EC",0.00463803315639256,"control","EC.3.meses","ORAL","GO:0006082, GO:0009073, GO:0009072, GO:1901360, GO:1901362, GO:0042430, GO:0006520, GO:0006586, GO:1901564, GO:0009058, GO:1901566, GO:0046219, GO:0044238, GO:0044237, GO:0006568, GO:0042435, GO:0044281, GO:0046483, GO:0044283, GO:0009309, GO:0009308, GO:0018130, GO:0016053, GO:0034641, GO:0008152, GO:1901576, GO:0008652, GO:0044249, GO:0042401, GO:0006576, GO:0009987, GO:0043436, GO:0046394, GO:0006725, GO:1901605, GO:0044271, GO:1901607, GO:0006807, GO:0019752, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"3904","oral.Control.control_vs_oral.EC.3.meses","GO:0000166","DOWN","molecular_function","EC",0.0011519915413519,"control","EC.3.meses","ORAL","GO:0097159, GO:1901363, GO:1901265, GO:0036094, GO:0005488","GO:0005488","binding"
"3905","oral.Control.control_vs_oral.EC.3.meses","GO:0000287","DOWN","molecular_function","EC",6.86934547022844e-08,"control","EC.3.meses","ORAL","GO:0046872, GO:0043167, GO:0043169, GO:0036094, GO:0005488","GO:0005488","binding"
"3906","oral.Control.control_vs_oral.EC.3.meses","GO:0000287","UP","molecular_function","EC",0.00264952594864405,"control","EC.3.meses","ORAL","GO:0046872, GO:0043167, GO:0043169, GO:0036094, GO:0005488","GO:0005488","binding"
"3907","oral.Control.control_vs_oral.EC.3.meses","GO:0000724","DOWN","biological_process","EC",0.00287807083658624,"control","EC.3.meses","ORAL","GO:0006281, GO:1901360, GO:0044238, GO:0044237, GO:0006302, GO:0043170, GO:0046483, GO:0033554, GO:0034641, GO:0050896, GO:0090304, GO:0008152, GO:0000725, GO:0006310, GO:0006259, GO:0006974, GO:0006139, GO:0006950, GO:0009987, GO:0006725, GO:0006807, GO:0051716, GO:0071704","GO:0050896","response to stimulus"
"3908","oral.Control.control_vs_oral.EC.3.meses","GO:0003684","DOWN","molecular_function","EC",0.00506543242000584,"control","EC.3.meses","ORAL","GO:0003676, GO:0003677, GO:0097159, GO:0005488","GO:0005488","binding"
"3909","oral.Control.control_vs_oral.EC.3.meses","GO:0003684","UP","molecular_function","EC",0.00549734097456031,"control","EC.3.meses","ORAL","GO:0003676, GO:0003677, GO:0097159, GO:0005488","GO:0005488","binding"
"3910","oral.Control.control_vs_oral.EC.3.meses","GO:0003724","DOWN","molecular_function","EC",0.00244994966648232,"control","EC.3.meses","ORAL","GO:0140657, GO:0003824, GO:0008186, GO:0004386, GO:0140098, GO:0140640","GO:0140657","ATP-dependent activity"
"3911","oral.Control.control_vs_oral.EC.3.meses","GO:0003746","UP","molecular_function","EC",0.000808381893480345,"control","EC.3.meses","ORAL","GO:0019538, GO:0090079, GO:1901564, GO:0009059, GO:1901566, GO:0009058, GO:0051171, GO:0044238, GO:0044237, GO:0043170, GO:0006417, GO:0051246, GO:0050794, GO:0010556, GO:0019222, GO:0065007, GO:0060255, GO:0008152, GO:1901576, GO:0008135, GO:0044249, GO:0005488, GO:0009889, GO:0006414, GO:0009987, GO:0006412, GO:0010608, GO:0003676, GO:0045182, GO:0097159, GO:0006807, GO:0010468, GO:0010467, GO:0080090, GO:0050789, GO:0031326, GO:0071704, GO:0031323","GO:0065007","biological regulation"
"3912","oral.Control.control_vs_oral.EC.3.meses","GO:0003887","DOWN","molecular_function","EC",0.00213087908131667,"control","EC.3.meses","ORAL","GO:1901360, GO:1901362, GO:0009059, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0018130, GO:0003824, GO:0071897, GO:0034641, GO:0016772, GO:0141187, GO:0090304, GO:0016779, GO:0034061, GO:0140097, GO:0008152, GO:1901576, GO:0006259, GO:0044249, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0034654, GO:0016740, GO:0071704, GO:0019438, GO:0140640","GO:0003824","catalytic activity"
"3913","oral.Control.control_vs_oral.EC.3.meses","GO:0003887","UP","molecular_function","EC",0.00191301288872042,"control","EC.3.meses","ORAL","GO:1901360, GO:1901362, GO:0009059, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0018130, GO:0003824, GO:0071897, GO:0034641, GO:0016772, GO:0141187, GO:0090304, GO:0016779, GO:0034061, GO:0140097, GO:0008152, GO:1901576, GO:0006259, GO:0044249, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0034654, GO:0016740, GO:0071704, GO:0019438, GO:0140640","GO:0003824","catalytic activity"
"3914","oral.Control.control_vs_oral.EC.3.meses","GO:0003899","UP","molecular_function","EC",0.00374629722268982,"control","EC.3.meses","ORAL","GO:1901360, GO:1901362, GO:0009059, GO:0009058, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0016070, GO:0018130, GO:0003824, GO:0034641, GO:0016772, GO:0097747, GO:0140098, GO:0141187, GO:0090304, GO:0016779, GO:0034062, GO:0008152, GO:1901576, GO:0044249, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0034654, GO:0032774, GO:0016740, GO:0071704, GO:0019438, GO:0140640","GO:0003824","catalytic activity"
"3915","oral.Control.control_vs_oral.EC.3.meses","GO:0003922","UP","molecular_function","EC",0.00728369072103844,"control","EC.3.meses","ORAL","GO:0009152, GO:0019637, GO:0009150, GO:0009156, GO:0006163, GO:0006164, GO:0044238, GO:0044237, GO:0009117, GO:0044281, GO:0009161, GO:0016879, GO:0009167, GO:0009123, GO:0009165, GO:0008152, GO:0009127, GO:0009126, GO:0006177, GO:0009168, GO:0009124, GO:0044249, GO:0006139, GO:0006725, GO:0006807, GO:0034654, GO:0046390, GO:0016884, GO:0019438, GO:1901360, GO:1901362, GO:0009259, GO:1901564, GO:0046037, GO:1901566, GO:0009058, GO:0046483, GO:0018130, GO:0072521, GO:0003824, GO:0072522, GO:0034641, GO:0016874, GO:1901293, GO:0009260, GO:0055086, GO:1901576, GO:1901135, GO:1901137, GO:0006793, GO:0009987, GO:0006796, GO:0006753, GO:0044271, GO:0019693, GO:0090407, GO:0071704","GO:0008152","metabolic process"
"3916","oral.Control.control_vs_oral.EC.3.meses","GO:0003924","UP","molecular_function","EC",1.49261890625141e-06,"control","EC.3.meses","ORAL","GO:0003824, GO:0016817, GO:0016818, GO:0017111, GO:0016462, GO:0016787","GO:0003824","catalytic activity"
"3917","oral.Control.control_vs_oral.EC.3.meses","GO:0004018","DOWN","molecular_function","EC",0.00398596174243688,"control","EC.3.meses","ORAL","GO:0003824, GO:0016829, GO:0016840, GO:0016842","GO:0003824","catalytic activity"
"3918","oral.Control.control_vs_oral.EC.3.meses","GO:0004022","DOWN","molecular_function","EC",0.00746686451303193,"control","EC.3.meses","ORAL","GO:0016614, GO:0016616, GO:0016491, GO:0003824, GO:0018455","GO:0003824","catalytic activity"
"3919","oral.Control.control_vs_oral.EC.3.meses","GO:0004176","DOWN","molecular_function","EC",0.00451256980867272,"control","EC.3.meses","ORAL","GO:0140096, GO:0003824, GO:0140657, GO:0008233, GO:0016787","GO:0003824","catalytic activity"
"3920","oral.Control.control_vs_oral.EC.3.meses","GO:0004222","DOWN","molecular_function","EC",1.54794993799932e-05,"control","EC.3.meses","ORAL","GO:0140096, GO:0003824, GO:0004175, GO:0008233, GO:0016787, GO:0008237","GO:0003824","catalytic activity"
"3921","oral.Control.control_vs_oral.EC.3.meses","GO:0004222","UP","molecular_function","EC",0.000380927310992263,"control","EC.3.meses","ORAL","GO:0140096, GO:0003824, GO:0004175, GO:0008233, GO:0016787, GO:0008237","GO:0003824","catalytic activity"
"3922","oral.Control.control_vs_oral.EC.3.meses","GO:0004252","DOWN","molecular_function","EC",4.61553055893831e-05,"control","EC.3.meses","ORAL","GO:0140096, GO:0017171, GO:0003824, GO:0008236, GO:0004175, GO:0008233, GO:0016787","GO:0003824","catalytic activity"
"3923","oral.Control.control_vs_oral.EC.3.meses","GO:0004325","DOWN","molecular_function","EC",0.00743090169118719,"control","EC.3.meses","ORAL","GO:0003824, GO:0016829","GO:0003824","catalytic activity"
"3924","oral.Control.control_vs_oral.EC.3.meses","GO:0004370","UP","molecular_function","EC",0.00384591243053044,"control","EC.3.meses","ORAL","GO:0003824, GO:0016772, GO:0016773, GO:0016740, GO:0016301","GO:0003824","catalytic activity"
"3925","oral.Control.control_vs_oral.EC.3.meses","GO:0004372","UP","molecular_function","EC",0.00665679703235956,"control","EC.3.meses","ORAL","GO:0003824, GO:0016740, GO:0016741, GO:0016742","GO:0003824","catalytic activity"
"3926","oral.Control.control_vs_oral.EC.3.meses","GO:0004386","DOWN","molecular_function","EC",0.000323989481922722,"control","EC.3.meses","ORAL","GO:0003824, GO:0140657, GO:0140640","GO:0003824","catalytic activity"
"3927","oral.Control.control_vs_oral.EC.3.meses","GO:0004386","UP","molecular_function","EC",0.00414112265412866,"control","EC.3.meses","ORAL","GO:0003824, GO:0140657, GO:0140640","GO:0003824","catalytic activity"
"3928","oral.Control.control_vs_oral.EC.3.meses","GO:0004564","DOWN","molecular_function","EC",0.00595653621183548,"control","EC.3.meses","ORAL","GO:0003824, GO:0004553, GO:0016798, GO:0016787","GO:0003824","catalytic activity"
"3929","oral.Control.control_vs_oral.EC.3.meses","GO:0004664","DOWN","molecular_function","EC",0.00714178338245482,"control","EC.3.meses","ORAL","GO:0016835, GO:0016836, GO:0003824, GO:0016829","GO:0003824","catalytic activity"
"3930","oral.Control.control_vs_oral.EC.3.meses","GO:0004834","UP","molecular_function","EC",0.00492207025448549,"control","EC.3.meses","ORAL","GO:0006082, GO:0009073, GO:0009072, GO:0006520, GO:0046219, GO:0044238, GO:0044237, GO:0006568, GO:0044281, GO:0009309, GO:0044283, GO:0009308, GO:0016053, GO:0016835, GO:0016836, GO:0008152, GO:0044249, GO:0006576, GO:0043436, GO:0006725, GO:0046394, GO:0006807, GO:0019752, GO:0019438, GO:1901360, GO:1901362, GO:0016829, GO:0042430, GO:1901564, GO:0006586, GO:1901566, GO:0009058, GO:0042435, GO:0046483, GO:0000162, GO:0018130, GO:0003824, GO:0034641, GO:1901576, GO:0008652, GO:0042401, GO:0009987, GO:1901605, GO:1901607, GO:0044271, GO:0071704","GO:0008152","metabolic process"
"3931","oral.Control.control_vs_oral.EC.3.meses","GO:0005524","DOWN","molecular_function","EC",0,"control","EC.3.meses","ORAL","GO:1901363, GO:1901265, GO:0043167, GO:0036094, GO:0043168, GO:0005488, GO:0000166, GO:0032559, GO:0097159, GO:0035639, GO:0097367, GO:0017076, GO:0032553, GO:0030554, GO:0032555","GO:0005488","binding"
"3932","oral.Control.control_vs_oral.EC.3.meses","GO:0005524","UP","molecular_function","EC",0,"control","EC.3.meses","ORAL","GO:1901363, GO:1901265, GO:0043167, GO:0036094, GO:0043168, GO:0005488, GO:0000166, GO:0032559, GO:0097159, GO:0035639, GO:0097367, GO:0017076, GO:0032553, GO:0030554, GO:0032555","GO:0005488","binding"
"3933","oral.Control.control_vs_oral.EC.3.meses","GO:0005525","UP","molecular_function","EC",4.62264091514545e-05,"control","EC.3.meses","ORAL","GO:1901363, GO:0032561, GO:1901265, GO:0043167, GO:0036094, GO:0043168, GO:0005488, GO:0000166, GO:0097159, GO:0035639, GO:0097367, GO:0019001, GO:0017076, GO:0032553, GO:0032555","GO:0005488","binding"
"3934","oral.Control.control_vs_oral.EC.3.meses","GO:0005576","DOWN","cellular_component","EC",0,"control","EC.3.meses","ORAL","GO:0110165","GO:0110165","cellular anatomical entity"
"3935","oral.Control.control_vs_oral.EC.3.meses","GO:0005576","UP","cellular_component","EC",7.60560132928578e-07,"control","EC.3.meses","ORAL","GO:0110165","GO:0110165","cellular anatomical entity"
"3936","oral.Control.control_vs_oral.EC.3.meses","GO:0005737","DOWN","cellular_component","EC",0.0013417240870252,"control","EC.3.meses","ORAL","GO:0110165, GO:0005622","GO:0110165","cellular anatomical entity"
"3937","oral.Control.control_vs_oral.EC.3.meses","GO:0005737","UP","cellular_component","EC",0.000353515152452105,"control","EC.3.meses","ORAL","GO:0110165, GO:0005622","GO:0110165","cellular anatomical entity"
"3938","oral.Control.control_vs_oral.EC.3.meses","GO:0005829","DOWN","cellular_component","EC",0.00439431790421799,"control","EC.3.meses","ORAL","GO:0005737, GO:0110165, GO:0005622","GO:0110165","cellular anatomical entity"
"3939","oral.Control.control_vs_oral.EC.3.meses","GO:0005886","DOWN","cellular_component","EC",3.09633295536571e-07,"control","EC.3.meses","ORAL","GO:0016020, GO:0110165, GO:0071944","GO:0110165","cellular anatomical entity"
"3940","oral.Control.control_vs_oral.EC.3.meses","GO:0005980","UP","biological_process","EC",0.00547599561111707,"control","EC.3.meses","ORAL","GO:0009251, GO:0006091, GO:0009057, GO:0015980, GO:0009056, GO:0008152, GO:0006112, GO:1901575, GO:0044238, GO:0044237, GO:0009987, GO:0043170, GO:0005976, GO:0005975, GO:0005977, GO:0000272, GO:0044042, GO:0016052, GO:0071704","GO:0008152","metabolic process"
"3941","oral.Control.control_vs_oral.EC.3.meses","GO:0005985","DOWN","biological_process","EC",0.00183110109775892,"control","EC.3.meses","ORAL","GO:0005975, GO:0008152, GO:0009311, GO:0044238, GO:0071704, GO:0005984","GO:0008152","metabolic process"
"3942","oral.Control.control_vs_oral.EC.3.meses","GO:0006072","UP","biological_process","EC",0.00607995888376835,"control","EC.3.meses","ORAL","GO:0019637, GO:0008152, GO:1901135, GO:0006793, GO:0071704, GO:0044237, GO:0009987, GO:0006796, GO:0052646","GO:0008152","metabolic process"
